"timestamp","bbMiddle","bbUpper","bbLower","bbPb","ema55","ema400","ema800","macd","signal","histogram","kalman","slope","support","resistance","trend","spikes"
"2025-01-11T12:00:00.000Z",94308.3245,94732.82475180167,93883.82424819833,0.8413019176904692,94348.69399794069,95851.26972293002,96370.03056689196,-1321.3163305906492,-1729.0482726567284,407.7319420660792,94686.75520638213,104586.65498939405,89847.46817249699,119850.29316660897,184.62069593806518,
"2025-01-11T11:30:00.000Z",94292.499,94683.16500919935,93901.83299080064,0.9198100068550072,94338.51456928521,95857.55132555122,96374.46596255378,-1361.6662370421545,-1745.690392741058,384.02415569890354,94720.36984384999,104578.40851440508,89840.55395791419,119841.8504759261,181.03305200347677,
"2025-01-11T11:00:00.000Z",94282.78999999998,94634.93432641317,93930.64567358678,0.9376330624710384,94327.00455170502,95863.75203394998,96378.8563404325,-1430.1794011863822,-1761.3648480757072,331.185446889325,94754.03975609147,104570.16203941609,89833.6397433314,119833.40778524322,190.44494546251372,
"2025-01-11T10:30:00.000Z",94279.41749999998,94614.62319924253,93944.21180075743,0.8093510946691129,94316.22881912153,95870.13169326802,96383.33155029592,-1515.2777441226208,-1774.8826214181286,259.6048772955078,94789.85301231654,104561.9155644271,89826.7255287486,119824.96509456036,218.67054015019676,
"2025-01-11T10:00:00.000Z",94284.96299999997,94646.05982549315,93923.8661745068,0.6034168604196586,94309.26632194282,95877.06563659267,96388.07878821906,-1588.1897128745768,-1785.4787388587615,197.28902598418472,94830.68353754883,104553.66908943812,89819.81131416581,119816.52240387749,252.8674672532361,
"2025-01-11T09:30:00.000Z",94290.86499999998,94665.08076834926,93916.64923165069,0.5502183541941771,94307.20984528742,95884.67173000918,96393.15620696305,-1631.1828444320417,-1793.5313521642383,162.3485077321966,94877.042540004,104545.42261444913,89812.89709958302,119808.07971319462,263.2384375829133,
"2025-01-11T09:00:00.000Z",94310.84349999999,94754.4892147372,93867.19778526278,0.4064078641566787,94306.34290019711,95892.47234018467,96398.3244327627,-1676.464011818971,-1800.1578218675934,123.69381004862248,94924.43965957913,104537.17613946015,89805.98288500022,119799.63702251174,291.111979658308,
"2025-01-11T08:30:00.000Z",94343.31399999998,94880.2663333942,93806.36166660576,0.24755301063107743,94309.54873285822,95900.81656244124,96403.75753522268,-1690.7040698926867,-1805.2065488083535,114.50247891566687,94975.42143974426,104528.92966447116,89799.06867041743,119791.19433182887,332.9783638298977,
"2025-01-11T08:00:00.000Z",94378.0855,94938.49578995924,93817.67521004076,0.4780201216489121,94319.23602807692,95909.98251012265,96409.5936992658,-1630.9187712998391,-1809.88011937634,178.96134807650083,95031.71965660377,104520.68318948217,89792.15445583464,119782.751641146,265.5375231450307,
"2025-01-11T07:30:00.000Z",94400.589,95006.6135646785,93794.56443532152,0.3712024156291166,94317.839539427,95917.78467809319,96414.74049200489,-1675.9140698589763,-1817.1846641957889,141.27059433681256,95074.62881538928,104512.43671449319,89785.24024125184,119774.30895046312,295.5050338525325,
"2025-01-11T07:00:00.000Z",94419.18149999999,95029.12796580022,93809.23503419977,0.30969518390813267,94320.83380634239,95926.17217021395,96420.17293378712,-1685.6062578626297,-1822.9508109034139,137.34455304078415,95120.68731238475,104504.1902395042,89778.32602666903,119765.86625978026,312.76599723350955,
"2025-01-11T06:30:00.000Z",94452.65649999998,95091.37565058943,93813.93734941054,0.3136767155170399,94326.29518619309,95934.88967482655,96425.7627784274,-1667.5558062995842,-1828.5567110275276,161.0009047279434,95167.20966380562,104495.94376451522,89771.41181208624,119757.42356909739,308.808003483864,
"2025-01-11T06:00:00.000Z",94475.102,95108.35429355092,93841.84970644908,0.4406618809238004,94330.85254073158,95943.51248021417,96431.29750378017,-1649.831677423732,-1835.1281765266272,185.29649910289527,95210.24058218414,104487.69728952623,89764.49759750345,119748.98087841451,265.24306240316946,
"2025-01-11T05:30:00.000Z",94502.09250000001,95181.91706086458,93822.26793913545,0.4017007418575474,94328.03223627164,95951.24963550347,96436.38222844544,-1710.70343131783,-1842.6912989389903,131.98786762116015,95243.05905246169,104479.45081453724,89757.58338292065,119740.53818773164,275.75569061446004,
"2025-01-11T05:00:00.000Z",94549.86550000001,95358.17700653212,93741.55399346791,0.2749595935106439,94326.38293979294,95959.18351838819,96441.55855442402,-1782.5842121097376,-1848.0785588418948,65.49434673215728,95274.81957203407,104471.20433954826,89750.66916833786,119732.09549704877,324.2033544287551,
"2025-01-11T04:30:00.000Z",94590.51450000002,95405.82357457983,93775.20542542021,0.17548840280434064,94332.11040672325,95968.07135557309,96447.20435806463,-1796.2023961554078,-1850.7517974840234,54.54940132861566,95311.39410725691,104462.95786455927,89743.75495375507,119723.65280636589,358.537441372755,
"2025-01-11T04:00:00.000Z",94630.68000000001,95399.20615525596,93862.15384474405,0.138678530195861,94343.16144373237,95977.62880597697,96453.17643405478,-1750.5053668504697,-1852.9783036607016,102.47293681023189,95349.62741307699,104454.7113895703,89736.84073917227,119715.21011568303,358.33263935201103,
"2025-01-11T03:30:00.000Z",94674.041,95390.20153179874,93957.88046820126,0.170541045584584,94354.09415572145,95987.16423858839,96459.12854027268,-1684.1340798986494,-1857.1608725100987,173.0267926114493,95383.14347910068,104446.4649145813,89729.92652458948,119706.76742500016,329.7931556458934,
"2025-01-11T03:00:00.000Z",94750.93900000001,95623.57703567474,93878.30096432529,0.16305101545033968,94360.2959579958,95996.11167838082,96464.77804850866,-1642.6414403462259,-1864.223190575872,221.5817502296461,95406.99062174725,104438.21843959231,89723.01231000668,119698.32473431728,342.72087582648965,
"2025-01-11T02:30:00.000Z",94759.137,95601.28640836306,93916.98759163695,0.3023408930209212,94368.35416036297,96005.30085972609,96470.54002109566,-1556.530502674199,-1873.2673436464697,316.7368409722708,95428.03504945246,104429.97196460333,89716.09809542389,119689.88204363441,279.79957308998564,
