"timestamp","bbMiddle","bbUpper","bbLower","bbPb","ema55","ema400","ema800","macd","signal","histogram","kalman","slope","support","resistance","trend","pocPrice","vah","val","spikes"
"2025-01-24T10:50:00.000Z",105287.14450000001,105721.77180050263,104852.5171994974,0.4518616295483322,105206.4472250891,105039.25902042512,105019.37782397376,206.76581464224728,187.07654354095453,19.689271101292746,105473.76219333989,105262.76635512411,104875.63284106208,105548.75006389791,-46.727453455969226,,,,
"2025-01-24T10:45:00.000Z",105298.90700000004,105745.20092158507,104852.613078415,0.30992683095762263,105204.86139754171,105038.22623356008,105018.81231164328,208.16101904095558,186.2728998225344,21.888119218421167,105473.62332098048,105257.61652331405,104871.93567855375,105543.95918534287,-17.981971029075794,,,,
"2025-01-24T10:40:00.000Z",105317.91800000002,105767.11706608876,104868.71893391128,0.5539760694765161,105207.9475770332,105037.76997407919,105018.53587187268,267.1859048223705,185.37950720137437,81.80639762099614,105477.25904629593,105252.46669150397,104868.23851604543,105539.16830678782,-77.65446381090442,,,,
"2025-01-24T10:35:00.000Z",105319.30850000001,105769.69972384567,104868.91727615436,0.5340720448967985,105201.47972303456,105036.12265565353,105017.66509808513,238.10616269877937,182.0404705637827,56.06569213499668,105469.59513005395,105247.3168596939,104864.54135353709,105534.37742823278,-74.1442920640111,,,,
"2025-01-24T10:30:00.000Z",105327.22300000003,105789.09638207432,104865.34961792573,0.5215394529888363,105195.41767091352,105034.54933563173,105016.83322098397,201.79389189672656,179.75207496643588,22.04181693029068,105461.78789483178,105242.16702788383,104860.84419102877,105529.58654967774,-74.00198619143339,,,,
"2025-01-24T10:25:00.000Z",105335.505,105808.29681620323,104862.71318379678,0.4327029383555829,105189.22573911407,105032.98256538429,105016.00647059844,147.97227590838156,178.85240896928116,-30.880133060899595,105453.22708133448,105237.01719607376,104857.14702852044,105524.79567112269,-55.69713521981612,,,,
"2025-01-24T10:20:00.000Z",105339.47650000002,105810.90628574991,104868.04671425013,0.20722416323257264,105185.85250397587,105031.78513463434,105015.36601120069,103.71212730466505,180.11282256360357,-76.40069525893853,105446.92699412098,105231.86736426369,104853.44986601212,105520.00479256765,-3.8310519070364535,,,,
"2025-01-24T10:15:00.000Z",105353.6,105797.67117370135,104909.52882629866,0.2507719335224507,105190.84934087284,105031.62651375531,105015.24570084074,139.90437915318762,183.2312182884582,-43.326839135270575,105448.25271081511,105226.71753245362,104849.7527035038,105515.2139140126,-21.150153320922982,,,,
"2025-01-24T10:10:00.000Z",105365.53650000002,105791.08544865891,104939.98755134112,0.3348762222972068,105193.24115070439,105031.12213537814,105014.95282399678,160.04920398459944,184.9996607021427,-24.95045671754326,105444.99212196711,105221.56770064356,104846.05554099547,105510.42303545756,-44.6043711330276,,,,
"2025-01-24T10:05:00.000Z",105376.1385,105795.44160458806,104956.83539541194,0.25491655350141273,105191.9448711413,105030.15031650786,105014.42704883782,144.10669253623928,186.01804669061383,-41.91135415437455,105436.25271946209,105216.41786883348,104842.35837848714,105505.63215690252,-31.311250336875673,,,,
"2025-01-24T10:00:00.000Z",105395.156,105807.35118498522,104982.96081501478,0.10560432066709194,105192.81568220828,105029.446257944,105014.03610277733,146.6342556221498,187.7287142071189,-41.09445858496912,105428.42383918041,105211.26803702342,104838.6612159788,105500.84127834746,-6.324224146374036,,,,
"2025-01-24T09:55:00.000Z",105404.89350000003,105781.17726013617,105028.6097398639,0.16855665002685255,105197.82775086984,105029.24288079084,105013.89596786564,199.86788955837255,189.4060390473217,10.46185051105084,105423.28453966191,105206.11820521334,104834.96405347048,105496.05039979242,-27.831424259056803,,,,
"2025-01-24T09:50:00.000Z",105408.67300000002,105771.30448357701,105046.04151642304,0.14620694614130647,105199.55704682371,105028.61021352664,105013.54161484403,237.32594199715822,188.97902474074823,48.346917256409995,105412.67572580103,105200.96837340327,104831.26689096216,105491.25952123737,-27.211673560668714,,,,
